x	y
10.895	0.076052373
10.929	0.101184067
10.962	0.124582475
10.995	0.145767107
11.029	0.164303201
11.062	0.179805565
11.095	0.191949566
11.129	0.200470263
11.162	0.205161708
11.195	0.205893001
11.229	0.202650179
11.262	0.195539708
11.295	0.184769281
11.328	0.170599651
11.362	0.153320368
11.395	0.133269851
11.428	0.11085162
11.462	0.08653325
11.495	0.060853173
11.528	0.034435172
11.562	0.007956607
11.595	-0.017925404
11.628	-0.042614832
11.662	-0.065588601
11.695	-0.08639502
11.728	-0.104636852
11.762	-0.119949847
11.795	-0.13201269
11.828	-0.140578766
11.862	-0.145481745
11.895	-0.14660853
11.928	-0.143890529
11.962	-0.137346417
11.995	-0.127108315
12.028	-0.113384442
12.062	-0.096428743
12.095	-0.076571434
12.128	-0.054255305
12.161	-0.030035895
12.195	-0.00454187
12.228	0.021588501
12.261	0.047731788
12.295	0.073273285
12.328	0.097628657
12.361	0.120279714
12.395	0.140781748
12.428	0.158746946
12.461	0.173829907
12.495	0.18571874
12.528	0.194138209
12.561	0.198866306
12.595	0.19976515
12.628	0.196810308
12.661	0.190082064
12.695	0.179761932
12.728	0.166123754
12.761	0.14950246
12.795	0.130261602
12.828	0.108781311
12.861	0.08548675
12.895	0.060874815
12.928	0.035523559
12.961	0.010059729
12.994	-0.01490965
13.028	-0.038844746
13.061	-0.061255297
13.094	-0.081662909
13.128	-0.099598261
13.161	-0.114632004
13.194	-0.126418561
13.228	-0.13472179
13.261	-0.139414806
13.294	-0.140455197
13.328	-0.137845232
13.361	-0.131608472
13.394	-0.121817175
13.428	-0.108633481
13.461	-0.092323903
13.494	-0.073251992
13.528	-0.051870662
13.561	-0.028706477
13.594	-0.00431201
13.628	0.02077256
13.661	0.045995011
13.694	0.07076228
13.727	0.094467691
13.761	0.116548375
13.794	0.136523145
13.827	0.153990574
13.861	0.168602122
13.894	0.180053402
13.927	0.188097624
13.961	0.192577884
13.994	0.19342786
14.027	0.190654532
14.061	0.184322477
14.094	0.174566086
14.127	0.161588691
14.161	0.145673208
14.194	0.127165736
14.227	0.106465957
14.261	0.084012994
14.294	0.060280705
14.327	0.035810142
14.361	0.011207981
14.394	-0.012919451
14.427	-0.036032497
14.46	-0.0576484
14.494	-0.077315119
14.527	-0.09460819
14.56	-0.109151321
14.594	-0.120633493
14.627	-0.128802332
14.66	-0.133464106
14.694	-0.134512875
14.727	-0.131938339
14.76	-0.125819564
14.794	-0.116326195
14.827	-0.103692454
14.86	-0.088167576
14.894	-0.070029416
14.927	-0.049645367
14.96	-0.027467468
14.994	-0.003988077
15.027	0.02026432
15.06	0.04470434
15.094	0.068704362
15.127	0.091643225
15.16	0.112964341
15.194	0.132215149
15.227	0.14904117
15.26	0.163150062
15.293	0.174274616
15.327	0.182153033
15.36	0.186561734
15.393	0.187383784
15.427	0.184640127
15.46	0.178458171
15.493	0.169015765
15.527	0.156530552
15.56	0.141269393
15.593	0.12354732
15.627	0.103703275
15.66	0.082105175
15.693	0.059198601
15.727	0.035543805
15.76	0.011773642
15.793	-0.011501196
15.827	-0.033764965
15.86	-0.054587267
15.893	-0.073555854
15.927	-0.090245042
15.96	-0.104254974
15.993	-0.115263289
16.026	-0.123038731
16.06	-0.127434692
16.093	-0.128385198
16.126	-0.125893042
16.16	-0.120019835
16.193	-0.110892112
16.226	-0.098701511
16.26	-0.083690283
16.293	-0.066161243
16.326	-0.046487717
16.36	-0.025092773
16.393	-0.002444508
16.426	0.020914979
16.46	0.044392624
16.493	0.067409852
16.526	0.089432067
16.56	0.10995871
16.593	0.128531806
16.626	0.144769476
16.66	0.158366115
16.693	0.169061667
16.726	0.176630811
16.76	0.180901632
16.793	0.181772551
16.826	0.179222625
16.859	0.173300897
16.893	0.164142806
16.926	0.151980653
16.959	0.137119873
16.993	0.119904294
17.026	0.100693804
17.059	0.079880578
17.093	0.057914737
17.126	0.035302251
17.159	0.012588013
17.193	-0.009683785
17.226	-0.031020784
17.259	-0.050992063
17.293	-0.06918747
17.326	-0.085198422
17.359	-0.098657528
17.393	-0.109273319
17.426	-0.116821694
17.459	-0.121137195
17.493	-0.122129414
17.526	-0.119782121
17.559	-0.114137028
17.592	-0.105294143
17.626	-0.09343498
17.659	-0.078846645
17.692	-0.06189339
17.726	-0.042957265
17.759	-0.022415438
17.792	-0.000677537
17.826	0.021765652
17.859	0.044335028
17.892	0.066422344
17.926	0.087472935
17.959	0.107035458
17.992	0.124748455
18.026	0.140297943
18.059	0.153375346
18.092	0.163681515
18.126	0.170969836
18.159	0.175068741
18.192	0.175869847
18.226	0.173345229
18.259	0.167580406
18.292	0.158756545
18.326	0.147103505
18.359	0.132874883
18.392	0.116342252
18.425	0.097798477
18.459	0.077591928
18.492	0.056169059
18.525	0.034085059
18.559	0.011954109
18.592	-0.009650798
18.625	-0.030268722
18.659	-0.049511151
18.692	-0.066976486
18.725	-0.082249688
18.759	-0.094977327
18.792	-0.104905284
18.825	-0.111857977
18.859	-0.115716028
18.892	-0.116415206
18.925	-0.113957783
18.959	-0.108410428
18.992	-0.09987507
19.025	-0.088471787
19.059	-0.074377206
19.092	-0.057884717
19.125	-0.039413723
19.158	-0.019444539
19.192	0.001538333
19.225	0.023047247
19.258	0.044583389
19.292	0.065651258
19.325	0.085784504
19.358	0.104564421
19.392	0.121614891
19.425	0.136580392
19.458	0.149118139
19.492	0.158917988
19.525	0.165741353
19.558	0.169446338
19.592	0.169974998
19.625	0.167335536
19.658	0.161608413
19.692	0.15294233
19.725	0.141544108
19.758	0.127670137
19.792	0.111609617
19.825	0.093678802
19.858	0.074242118
19.892	0.053738688
19.925	0.032683385
19.958	0.011613421
19.991	-0.008984431
20.025	-0.028692166
20.058	-0.04710888
20.091	-0.063821106
20.125	-0.0784433
20.158	-0.09065659
20.191	-0.100196036
20.225	-0.106833872
20.258	-0.11040691
20.291	-0.11085354
20.325	-0.108207272
20.358	-0.102558514
20.391	-0.09403642
20.425	-0.082821458
20.458	-0.069145582
20.491	-0.053292232
20.525	-0.035595466
20.558	-0.01643594
20.591	0.003762581
20.625	0.024521003
20.658	0.045313111
20.691	0.065626649
20.724	0.085015511
20.758	0.103084905
20.791	0.119448414
20.824	0.133729396
20.858	0.145589432
20.891	0.15474892
20.924	0.161008543
20.958	0.164263059
20.991	0.164489952
21.024	0.161722907
21.058	0.156026152
21.091	0.147503709
21.124	0.136324875
21.158	0.1227326
21.191	0.107038774
21.224	0.089616548
21.258	0.070869618
21.291	0.051203073
21.324	0.031037714
21.358	0.010832211
21.391	-0.008937482
21.424	-0.027811473
21.458	-0.04535465
21.491	-0.061170125
21.524	-0.074926287
21.557	-0.086364127
21.591	-0.095279095
21.624	-0.10149875
21.657	-0.104879627
21.691	-0.105312294
21.724	-0.102747882
21.757	-0.097226359
21.791	-0.088867104
21.824	-0.077846921
21.857	-0.064409456
21.891	-0.048879167
21.924	-0.031641947
21.957	-0.013101139
21.991	0.006340432
22.024	0.026256908
22.057	0.046186648
22.091	0.065651607
22.124	0.084191367
22.157	0.101393332
22.191	0.116895521
22.224	0.130371383
22.257	0.141521768
22.29	0.150087669
22.324	0.155871341
22.357	0.158768588
22.39	0.158760734
22.424	0.155868549
22.457	0.150151199
22.49	0.141746043
22.524	0.130860075
22.557	0.117725425
22.59	0.102599006
22.624	0.085794801
22.657	0.06769085
22.69	0.04870987
22.724	0.029304253
22.757	0.00994349
22.79	-0.008923519
22.824	-0.026895349
22.857	-0.043597976
22.89	-0.058666974
22.924	-0.071768812
22.957	-0.082620047
22.99	-0.09099658
23.024	-0.096728416
23.057	-0.099687622
23.09	-0.099794261
23.123	-0.097033849
23.157	-0.091458045
23.19	-0.083190595
23.223	-0.07242715
23.257	-0.059412753
23.29	-0.044429101
23.323	-0.027803619
23.357	-0.009905442
23.39	0.008854579
23.423	0.028027719
23.457	0.047145357
23.49	0.065752138
23.523	0.083428658
23.557	0.099786931
23.59	0.114456249
23.623	0.127111282
23.657	0.13750751
23.69	0.145460976
23.723	0.150816519
23.757	0.153450046
23.79	0.153284589
23.823	0.15030985
23.856	0.144592675
23.89	0.136267105
23.923	0.125526174
23.956	0.112625398
23.99	0.09787056
24.023	0.081594143
24.056	0.064151497
24.09	0.045928165
24.123	0.027345993
24.156	0.008852834
24.19	-0.00912144
24.223	-0.026207166
24.256	-0.042074827
24.29	-0.056389319
24.323	-0.068804544
24.356	-0.079013324
24.39	-0.086788068
24.423	-0.091972219
24.456	-0.094454252
24.49	-0.094182853
24.523	-0.091174429
24.556	-0.085479071
24.59	-0.077181601
24.623	-0.066457076
24.656	-0.053589113
24.689	-0.038920668
24.723	-0.022802727
24.756	-0.005586973
24.789	0.012349252
24.823	0.030587593
24.856	0.048695035
24.889	0.066263869
24.923	0.082922164
24.956	0.098322251
24.989	0.112132343
25.023	0.124045262
25.056	0.133795195
25.089	0.141163801
25.123	0.145979339
25.156	0.148122428
25.189	0.147551182
25.223	0.144313073
25.256	0.138525736
25.289	0.130344505
25.323	0.119951767
25.356	0.107555042
25.389	0.093385238
25.422	0.077703629
25.456	0.060831706
25.489	0.043177875
25.522	0.025209361
25.556	0.007397054
25.589	-0.009824109
25.622	-0.026067365
25.656	-0.041005115
25.689	-0.054362992
25.722	-0.065892812
25.756	-0.075347958
25.789	-0.082494383
25.822	-0.087143242
25.856	-0.089181787
25.889	-0.088582441
25.922	-0.085388837
25.956	-0.07968545
25.989	-0.071576825
26.022	-0.061210617
26.056	-0.048812845
26.089	-0.034680216
26.122	-0.019136837
26.156	-0.002521128
26.189	0.014787826
26.222	0.032374112
26.255	0.049819202
26.289	0.06670596
26.322	0.082628774
26.355	0.097231944
26.389	0.110213004
26.422	0.121302303
26.455	0.130270852
26.489	0.136943944
26.522	0.141196787
26.555	0.142943513
26.589	0.142143803
26.622	0.138820347
26.655	0.133058143
26.689	0.124987915
26.722	0.114770757
26.755	0.102598656
26.789	0.088712817
26.822	0.073423384
26.855	0.057104904
26.889	0.040169102
26.922	0.023024907
26.955	0.006064321
26.988	-0.010331127
27.022	-0.025796839
27.055	-0.040003121
27.088	-0.052651871
27.122	-0.063459648
27.155	-0.072174251
27.188	-0.078608582
27.222	-0.082633312
27.255	-0.08416222
27.288	-0.083164066
27.322	-0.079669742
27.355	-0.073761628
27.388	-0.065569053
27.422	-0.055277719
27.455	-0.043130926
27.488	-0.029406005
27.522	-0.014393905
27.555	0.001583712
27.588	0.018152995
27.622	0.034916708
27.655	0.05149594
27.688	0.067525043
27.722	0.082625807
27.755	0.096427521
27.788	0.108611141
27.821	0.118927259
27.855	0.127175859
27.888	0.133187821
27.921	0.136841318
27.955	0.138077535
27.988	0.13688565
28.021	0.13328905
28.055	0.127347774
28.088	0.11917527
28.121	0.108953924
28.155	0.096937681
28.188	0.083420106
28.221	0.068696159
28.255	0.053061325
28.288	0.036853151
28.321	0.020465905
28.355	0.004313581
28.388	-0.011209726
28.421	-0.025760013
28.455	-0.03906012
28.488	-0.050869541
28.521	-0.060938869
28.554	-0.069018173
28.588	-0.074900107
28.621	-0.078437715
28.654	-0.079540763
28.688	-0.078173821
28.721	-0.074367258
28.754	-0.068235043
28.788	-0.059959914
28.821	-0.049757243
28.854	-0.037872947
28.888	-0.024577552
28.921	-0.010136174
28.954	0.005178915
28.988	0.021047449
29.021	0.037106747
29.054	0.052980866
29.088	0.068279026
29.121	0.082609051
29.154	0.095621877
29.188	0.107024113
29.221	0.116566177
29.254	0.124054862
29.288	0.129363979
29.321	0.132415338
29.354	0.133150121
29.387	0.13153831
29.421	0.127616904
29.454	0.121494638
29.487	0.113323007
29.521	0.10327916
29.554	0.091566605
29.587	0.078419912
29.621	0.064111354
29.654	0.048959104
29.687	0.033328807
29.721	0.017631665
29.754	0.002284985
29.787	-0.012347506
29.821	-0.02597207
29.854	-0.038336681
29.887	-0.049208337
29.921	-0.058368174
29.954	-0.065615479
29.987	-0.070782002
30.021	-0.073742604
30.054	-0.074417174
30.087	-0.072781626
30.12	-0.068872787
30.154	-0.062767101
30.187	-0.054583776
30.22	-0.044510783
30.254	-0.03280486
30.287	-0.01975032
30.32	-0.005630258
30.354	0.009254434
30.387	0.024564287
30.42	0.039936973
30.454	0.055013302
30.487	0.069452585
30.52	0.082933508
30.554	0.095145577
30.587	0.105794354
30.62	0.114623626
30.654	0.121438613
30.687	0.126109289
30.72	0.128553622
30.754	0.128736707
30.787	0.126683327
30.82	0.122459456
30.854	0.116153058
30.887	0.107894509
30.92	0.097871781
30.953	0.086313338
30.987	0.073472253
31.02	0.059626381
31.053	0.045080109
31.087	0.030154403
31.12	0.015183143
31.153	0.00052133
31.187	-0.013472546
31.22	-0.026469663
31.253	-0.038170874
31.287	-0.048296751
31.32	-0.05661307
31.353	-0.062963276
31.387	-0.067258357
31.42	-0.069455378
31.453	-0.069537234
31.487	-0.067490137
31.52	-0.063307979
31.553	-0.057043469
31.587	-0.04884077
31.62	-0.038908276
31.653	-0.02747602
31.686	-0.014779099
31.72	-0.001082453
31.753	0.013294347
31.786	0.027996128
31.82	0.042669111
31.853	0.056974354
31.886	0.070590016
31.92	0.083207525
31.953	0.094529825
31.986	0.104292149
32.02	0.112286805
32.053	0.11835514
32.086	0.122368874
32.12	0.124236027
32.153	0.12392466
32.186	0.121474043
32.22	0.116977377
32.253	0.110552995
32.286	0.102330923
32.32	0.092469289
32.353	0.08116549
32.386	0.068650432
32.42	0.055195165
32.453	0.041125717
32.486	0.026809654
32.519	0.012617509
32.553	-0.001123643
32.586	-0.014144323
32.619	-0.026205246
32.653	-0.037063812
32.686	-0.046470264
32.719	-0.054205389
32.753	-0.060101285
32.786	-0.064016932
32.819	-0.06583155
32.853	-0.065473758
32.886	-0.062944776
32.919	-0.058314068
32.953	-0.051704506
32.986	-0.043285562
33.019	-0.033271735
33.053	-0.021911911
33.086	-0.009472076
33.119	0.003786666
33.153	0.01759065
33.186	0.031616639
33.219	0.045509635
33.252	0.058943085
33.286	0.071637388
33.319	0.083337028
33.352	0.093799754
33.386	0.102789595
33.419	0.110084025
33.452	0.115500305
33.486	0.118914518
33.519	0.120264356
33.552	0.119545454
33.586	0.116793768
33.619	0.112073351
33.652	0.105479671
33.686	0.097145899
33.719	0.087242552
33.752	0.075975928
33.786	0.063599798
33.819	0.050417152
33.852	0.03674878
33.886	0.022927343
33.919	0.009304176
33.952	-0.003766595
33.986	-0.015974126
34.019	-0.027088732
34.052	-0.036933261
34.085	-0.045324281
34.119	-0.052081498
34.152	-0.057070696
34.185	-0.06019693
34.219	-0.061368744
34.252	-0.060498173
34.285	-0.05755293
34.319	-0.05260562
34.352	-0.045824318
34.385	-0.037419161
34.419	-0.027602382
34.452	-0.016576265
34.485	-0.004547455
34.519	0.008249473
34.552	0.021537363
34.585	0.035002927
34.619	0.048318742
34.652	0.061152497
34.685	0.073171358
34.719	0.084075652
34.752	0.093637787
34.785	0.101697718
34.818	0.108121751
34.852	0.112767468
34.885	0.115499083
34.918	0.11622514
34.952	0.114914921
34.985	0.111607697
35.018	0.106415342
35.052	0.09950349
35.085	0.09106011
35.118	0.081280856
35.152	0.07036609
35.185	0.058532234
35.218	0.046019445
35.252	0.033089697
35.285	0.020039172
35.318	0.00719896
35.352	-0.00511015
35.385	-0.016608379
35.418	-0.027047716
35.452	-0.036206332
35.485	-0.043882464
35.518	-0.049891458
35.552	-0.054096131
35.585	-0.056427891
35.618	-0.05686562
35.651	-0.05542136
35.685	-0.052131588
35.718	-0.047054775
35.751	-0.040286912
35.785	-0.031965531
35.818	-0.022262373
35.851	-0.011393335
35.885	0.000386939
35.918	0.012803561
35.951	0.025560696
35.985	0.038348723
36.018	0.050873032
36.051	0.062862396
36.085	0.074054146
36.118	0.084189796
36.151	0.093028318
36.185	0.10037406
36.218	0.106078319
36.251	0.110012466
36.285	0.112075445
36.318	0.112218737
36.351	0.110443737
36.384	0.106791461
36.418	0.101356506
36.451	0.094294031
36.484	0.085782758
36.518	0.076002282
36.551	0.065159948
36.584	0.053500101
36.618	0.041284193
36.651	0.028790079
36.684	0.016322145
36.718	0.004187568
36.751	-0.007334397
36.784	-0.017992425
36.818	-0.027568697
36.851	-0.035880479
36.884	-0.042754633
36.918	-0.048018371
36.951	-0.051538526
36.984	-0.053236033
37.018	-0.053070925
37.051	-0.051052451
37.084	-0.04725095
37.118	-0.041777423
37.151	-0.034765912
37.184	-0.026376812
37.217	-0.01679478
37.251	-0.006219655
37.284	0.00514174
37.317	0.01706007
37.351	0.029268822
37.384	0.041471466
37.417	0.053365187
37.451	0.064665671
37.484	0.075118796
37.517	0.084495927
37.551	0.092585004
37.584	0.099184269
37.617	0.1041143
37.651	0.10725345
37.684	0.108554767
37.717	0.108038499
37.751	0.105763637
37.784	0.101799994
37.817	0.096217907
37.851	0.089102898
37.884	0.080580804
37.917	0.070837504
37.95	0.060113328
37.984	0.048674789
38.017	0.036802711
38.05	0.024802001
38.084	0.012985599
38.117	0.001631534
38.15	-0.009038188
38.184	-0.018840829
38.217	-0.027599415
38.25	-0.035125973
38.284	-0.041236196
38.317	-0.045773878
38.35	-0.048632378
38.384	-0.049757766
38.417	-0.049128226
38.45	-0.046730842
38.484	-0.042586383
38.517	-0.036791541
38.55	-0.029513867
38.584	-0.020951107
38.617	-0.011311828
38.65	-0.000815243
38.684	0.010305297
38.717	0.021805446
38.75	0.03343789
38.783	0.044964219
38.817	0.056142181
38.85	0.066698805
38.883	0.076348381
38.917	0.084848309
38.95	0.092012536
38.983	0.097688522
39.017	0.101761946
39.05	0.104164915
39.083	0.104858683
39.117	0.103819514
39.15	0.101051946
39.183	0.09661689
39.217	0.090638613
39.25	0.083281178
39.283	0.074721909
39.317	0.065145112
39.35	0.054744521
39.383	0.043732191
39.417	0.032373065
39.45	0.020988457
39.483	0.009887988
39.516	-0.000695688
39.55	-0.010584898
39.583	-0.01960668
39.616	-0.027594528
39.65	-0.034403058
39.683	-0.039888627
39.716	-0.043891715
39.75	-0.046262744
39.783	-0.046894728
39.816	-0.045736004
39.85	-0.042800186
39.883	-0.038166686
39.916	-0.031968847
39.95	-0.024386089
39.983	-0.015639372
40.016	-0.005971819
40.05	0.004371352
40.083	0.015153472
40.116	0.026158122
40.15	0.037188429
40.183	0.048044027
40.216	0.058496281
40.25	0.068287752
40.283	0.077174794
40.316	0.084947269
40.349	0.091407954
40.383	0.096375685
40.416	0.099728113
40.449	0.101417243
40.483	0.101443423
40.516	0.099829692
40.549	0.096614795
40.583	0.091862264
40.616	0.085674897
40.649	0.078206982
40.683	0.069657487
40.716	0.060233058
40.749	0.050115733
40.783	0.039481966
40.816	0.028555157
40.849	0.017631665
40.883	0.00703455
40.916	-0.002961824
40.949	-0.012166341
40.983	-0.020438329
41.016	-0.027641128
41.049	-0.033622023
41.082	-0.038225329
41.116	-0.041316481
41.149	-0.042795299
41.182	-0.042597727
41.216	-0.040713819
41.249	-0.037201344
41.282	-0.032178635
41.316	-0.025790381
41.349	-0.018203086
41.382	-0.009613448
41.416	-0.000232652
41.449	0.009742079
41.482	0.020117887
41.516	0.030680968
41.549	0.041198846
41.582	0.051440787
41.616	0.061175012
41.649	0.070161189
41.682	0.078183595
41.716	0.085075551
41.749	0.090694289
41.782	0.094890235
41.816	0.097528126
41.849	0.098536054
41.882	0.097917858
41.915	0.095729739
41.949	0.092049712
41.982	0.086965742
42.015	0.080586389
42.049	0.073044298
42.082	0.064493581
42.115	0.055119418
42.149	0.045138927
42.182	0.034776558
42.215	0.024260077
42.249	0.013846744
42.282	0.003823318
42.315	-0.005542119
42.349	-0.014046235
42.382	-0.021545391
42.415	-0.027910433
42.449	-0.03300819
42.482	-0.036724171
42.515	-0.038986641
42.549	-0.039746383
42.582	-0.038956447
42.615	-0.036608456
42.648	-0.032767335
42.682	-0.027542692
42.715	-0.021049194
42.748	-0.013418266
42.782	-0.004827581
42.815	0.004506266
42.848	0.014357427
42.882	0.024490111
42.915	0.034657527
42.948	0.044630512
42.982	0.054218479
43.015	0.063241831
43.048	0.071503521
43.082	0.078806852
43.115	0.084973274
43.148	0.08982529
43.182	0.093197266
43.215	0.094991639
43.248	0.095200206
43.282	0.093879864
43.315	0.091111597
43.348	0.086973247
43.382	0.081541783
43.415	0.074917385
43.448	0.067239682
43.481	0.058690012
43.515	0.049475023
43.548	0.039793856
43.581	0.029838149
43.615	0.019833573
43.648	0.010062172
43.681	0.000810182
43.715	-0.007706676
43.748	-0.015353312
43.781	-0.02202972
43.815	-0.02762385
43.848	-0.031998692
43.881	-0.035016192
43.915	-0.03657128
43.948	-0.03661055
43.981	-0.035132605
44.015	-0.032182475
44.048	-0.027837827
44.081	-0.022199017
44.115	-0.015400087
44.148	-0.007623773
44.181	0.00091752
44.214	0.010014874
44.248	0.019469497
44.281	0.029081374
44.314	0.038661835
44.348	0.048033381
44.381	0.057000359
44.414	0.065342335
44.448	0.072841665
44.481	0.079304271
44.514	0.084561202
44.548	0.088477547
44.581	0.090968306
44.614	0.091996828
44.648	0.091563812
44.681	0.089712367
