x	y
12.428	0.162972213
12.462	0.157664667
12.495	0.150219092
12.528	0.140807754
12.562	0.129609547
12.595	0.116817854
12.628	0.102648224
12.662	0.087337672
12.695	0.071150616
12.728	0.054381318
12.762	0.037349173
12.795	0.020381257
12.828	0.003794695
12.861	-0.012105778
12.895	-0.027034627
12.928	-0.04072848
12.961	-0.05293985
12.995	-0.063447605
13.028	-0.072074419
13.061	-0.078681712
13.095	-0.083154118
13.128	-0.08540472
13.161	-0.085385347
13.195	-0.083090937
13.228	-0.078561109
13.261	-0.07188348
13.295	-0.063189297
13.328	-0.052646461
13.361	-0.040450972
13.395	-0.026818206
13.428	-0.011984827
13.461	0.003779685
13.495	0.020172865
13.528	0.036878982
13.561	0.053589462
13.595	0.070001317
13.628	0.085812603
13.661	0.100736041
13.694	0.114503896
13.728	0.126854544
13.761	0.137535959
13.794	0.146340971
13.828	0.153129953
13.861	0.157817907
13.894	0.160353172
13.928	0.160698398
13.961	0.158835259
13.994	0.154787666
14.028	0.148620894
14.061	0.140435126
14.094	0.130373652
14.128	0.118635789
14.161	0.105459775
14.194	0.091090828
14.228	0.075784989
14.261	0.059835297
14.294	0.043569352
14.328	0.027315974
14.361	0.011370296
14.394	-0.00400588
14.427	-0.018561751
14.461	-0.032052448
14.494	-0.044248983
14.527	-0.054945059
14.561	-0.063953402
14.594	-0.071101747
14.627	-0.076238774
14.661	-0.079252783
14.694	-0.080079895
14.727	-0.078702481
14.761	-0.075155797
14.794	-0.069529729
14.827	-0.061945575
14.861	-0.052537727
14.894	-0.04146082
14.927	-0.028903874
14.961	-0.015103556
14.994	-0.000341037
15.027	0.015086277
15.061	0.030892502
15.094	0.046805716
15.127	0.062557836
15.161	0.077878511
15.194	0.092487441
15.227	0.106099961
15.26	0.11845602
15.294	0.129336402
15.327	0.138549297
15.36	0.145923837
15.394	0.151312716
15.427	0.154595331
15.46	0.155687209
15.494	0.154562868
15.527	0.151267337
15.56	0.145909176
15.594	0.138634819
15.627	0.129608674
15.66	0.119001959
15.694	0.107000726
15.727	0.093808655
15.76	0.079645482
15.794	0.064756428
15.827	0.049419172
15.86	0.033930422
15.894	0.018577285
15.927	0.003632903
15.96	-0.010628532
15.993	-0.023940856
16.027	-0.036072989
16.06	-0.046822821
16.093	-0.056002031
16.127	-0.063441671
16.16	-0.069006828
16.193	-0.072598192
16.227	-0.074147172
16.26	-0.073615893
16.293	-0.071007673
16.327	-0.066379758
16.36	-0.059841231
16.393	-0.051533988
16.427	-0.041611965
16.46	-0.030236782
16.493	-0.017596759
16.527	-0.00391617
16.56	0.010554181
16.593	0.025547082
16.627	0.040776651
16.66	0.055941119
16.693	0.070738544
16.727	0.084886532
16.76	0.098136722
16.793	0.110269728
16.826	0.121079773
16.86	0.130368416
16.893	0.137953093
16.926	0.143692783
16.96	0.147495506
16.993	0.149302795
17.026	0.149082883
17.06	0.146835074
17.093	0.142594447
17.126	0.136448096
17.16	0.128536693
17.193	0.119018365
17.226	0.108055952
17.26	0.095830444
17.293	0.082559135
17.326	0.068502079
17.36	0.053949
17.393	0.039187703
17.426	0.024488191
17.46	0.01010598
17.493	-0.003710745
17.526	-0.01671624
17.559	-0.02866808
17.593	-0.039342165
17.626	-0.048547206
17.659	-0.056122633
17.693	-0.061928296
17.726	-0.065858952
17.759	-0.067867128
17.793	-0.067954743
17.826	-0.066141172
17.859	-0.062450499
17.893	-0.056927928
17.926	-0.049657759
17.959	-0.040765655
17.993	-0.030409395
18.026	-0.018769794
18.059	-0.006055071
18.093	0.007496713
18.126	0.021626375
18.159	0.036065309
18.193	0.050537928
18.226	0.064764456
18.259	0.078479602
18.293	0.091445304
18.326	0.10344741
18.359	0.114273164
18.392	0.123703352
18.426	0.13153639
18.459	0.137607343
18.492	0.141794737
18.526	0.144036438
18.559	0.144322323
18.592	0.142671242
18.626	0.139123162
18.659	0.1337465
18.692	0.126641614
18.726	0.117939228
18.759	0.107803577
18.792	0.096433281
18.826	0.084052962
18.859	0.070902605
18.892	0.057231615
18.926	0.043297604
18.959	0.029359929
18.992	0.015669042
19.026	0.002456725
19.059	-0.010062347
19.092	-0.021684843
19.125	-0.032209004
19.159	-0.041429579
19.192	-0.049152835
19.225	-0.055225185
19.259	-0.059539115
19.292	-0.062020973
19.325	-0.062637423
19.359	-0.06139981
19.392	-0.058349673
19.425	-0.0535474
19.459	-0.04707729
19.492	-0.039051742
19.525	-0.029614049
19.559	-0.018933157
19.592	-0.007193375
19.625	0.0053997
19.659	0.01861062
19.692	0.032188584
19.725	0.045881914
19.759	0.059437537
19.792	0.072604475
19.825	0.085142397
19.859	0.096817253
19.892	0.107398486
19.925	0.116674562
19.958	0.124474613
19.992	0.130670881
20.025	0.135165279
20.058	0.137873157
20.092	0.13873343
20.125	0.137746097
20.158	0.134972245
20.192	0.130488494
20.225	0.124367276
20.258	0.116696903
20.292	0.107596581
20.325	0.097223915
20.358	0.085779966
20.392	0.073495989
20.425	0.060609351
20.458	0.047368061
20.492	0.034036189
20.525	0.020881468
20.558	0.008156971
20.592	-0.003914424
20.625	-0.015143175
20.658	-0.025358936
20.691	-0.034404279
20.725	-0.042133819
20.758	-0.048411594
20.791	-0.053113511
20.825	-0.056141482
20.858	-0.057431455
20.891	-0.056946777
20.925	-0.054678198
20.958	-0.050654691
20.991	-0.044947639
21.025	-0.037662634
21.058	-0.028934941
21.091	-0.018942058
21.125	-0.007902327
21.158	0.003946888
21.191	0.016370665
21.225	0.029143159
21.258	0.042049694
21.291	0.054884845
21.325	0.067443362
21.358	0.079508474
21.391	0.090841421
21.425	0.101195412
21.458	0.110352456
21.491	0.118144828
21.524	0.124443721
21.558	0.129148081
21.591	0.13219211
21.624	0.133544566
21.658	0.133193406
21.691	0.131135488
21.724	0.127379016
21.758	0.121967448
21.791	0.114998174
21.824	0.106625131
21.858	0.097043797
21.891	0.086463088
21.924	0.07508005
21.958	0.063078643
21.991	0.050654342
22.024	0.038031772
22.058	0.025461736
22.091	0.01320743
22.124	0.001521753
22.158	-0.009375734
22.191	-0.019315559
22.224	-0.02817101
22.257	-0.035829166
22.291	-0.042168027
22.324	-0.047056171
22.357	-0.050368108
22.391	-0.052014651
22.424	-0.051963513
22.457	-0.050236335
22.491	-0.046883034
22.524	-0.041965046
22.557	-0.035560211
22.591	-0.027769934
22.624	-0.018723718
22.657	-0.008585798
22.691	0.002440319
22.724	0.014122506
22.757	0.026221303
22.791	0.038507199
22.824	0.050763774
22.857	0.062778621
22.891	0.074333049
22.924	0.085212908
22.957	0.095226037
22.991	0.104205756
23.024	0.111998302
23.057	0.118449737
23.09	0.123404377
23.124	0.126734291
23.157	0.128379613
23.19	0.128344008
23.224	0.126666572
23.257	0.12341258
23.29	0.11866703
23.324	0.11251265
23.357	0.105034787
23.39	0.096350378
23.424	0.086622087
23.457	0.076039458
23.49	0.064801981
23.524	0.053122586
23.557	0.041232182
23.59	0.029362547
23.624	0.017725913
23.657	0.006518805
23.69	-0.004065046
23.724	-0.013829116
23.757	-0.022577579
23.79	-0.030132935
23.823	-0.036360619
23.857	-0.041179473
23.89	-0.044547435
23.923	-0.046431169
23.957	-0.046787565
23.99	-0.045574736
24.023	-0.042782383
24.057	-0.038451698
24.09	-0.032668724
24.123	-0.025550922
24.157	-0.017242806
24.19	-0.007918733
24.223	0.002225818
24.257	0.012999038
24.29	0.024219061
24.323	0.035703851
24.357	0.047261073
24.39	0.058688092
24.423	0.069771108
24.457	0.080289509
24.49	0.09002129
24.523	0.098748984
24.557	0.10627973
24.59	0.112470937
24.623	0.11724511
24.656	0.120574675
24.69	0.122447937
24.723	0.122845698
24.756	0.121742824
24.79	0.119129717
24.823	0.115034127
24.856	0.109530581
24.89	0.102732698
24.923	0.094775218
24.956	0.085813476
24.99	0.076017467
25.023	0.06555893
25.056	0.054624966
25.09	0.043430424
25.123	0.032201674
25.156	0.021152169
25.19	0.010486113
25.223	0.000408233
25.256	-0.008890707
25.29	-0.01725066
25.323	-0.024544391
25.356	-0.030666482
25.389	-0.035515879
25.423	-0.038994321
25.456	-0.041026582
25.489	-0.041571299
25.523	-0.040618
25.556	-0.038188851
25.589	-0.034337608
25.623	-0.02914089
25.656	-0.02269696
25.689	-0.015129736
25.723	-0.006586873
25.756	0.002772281
25.789	0.01278349
25.823	0.023275013
25.856	0.034058704
25.889	0.044933327
25.923	0.055692758
25.956	0.066131747
25.989	0.07605342
26.023	0.085274518
26.056	0.093628711
26.089	0.100965377
26.123	0.107148206
26.156	0.112059737
26.189	0.115612006
26.222	0.117745845
26.256	0.118422335
26.289	0.117624196
26.322	0.115360155
26.356	0.111676987
26.389	0.106663528
26.422	0.100438113
26.456	0.093129198
26.489	0.084861748
26.522	0.075759856
26.556	0.065969781
26.589	0.055678098
26.622	0.045105591
26.656	0.034475838
26.689	0.023990423
26.722	0.013834178
26.756	0.004195946
26.789	-0.004734904
26.822	-0.012790296
26.856	-0.019833398
26.889	-0.025753729
26.922	-0.030461581
26.955	-0.033881728
26.989	-0.035962684
27.022	-0.03667984
27.055	-0.036028657
27.089	-0.034013151
27.122	-0.030648331
27.155	-0.025970499
27.189	-0.020055928
27.222	-0.013030977
27.255	-0.005055346
27.289	0.003705858
27.322	0.013093111
27.355	0.022942528
27.389	0.033077131
27.422	0.043308775
27.455	0.05344652
27.489	0.06330379
27.522	0.072703435
27.555	0.081475635
27.589	0.08945336
27.622	0.096485815
27.655	0.102454667
27.689	0.107256591
27.722	0.110789312
27.755	0.112966087
27.788	0.113729145
27.822	0.113057193
27.855	0.110979902
27.888	0.107581048
27.922	0.102970412
27.955	0.097251491
27.988	0.090525167
28.022	0.082901743
28.055	0.074490827
28.088	0.065407435
28.122	0.055804285
28.155	0.045887149
28.188	0.035885715
28.222	0.026020241
28.255	0.016478003
28.288	0.007415904
28.322	-0.001017701
28.355	-0.008676381
28.388	-0.015423649
28.422	-0.021142744
28.455	-0.025734705
28.488	-0.029119597
28.521	-0.031233714
28.555	-0.03204058
28.588	-0.031539845
28.621	-0.029758911
28.655	-0.026733732
28.688	-0.022498167
28.721	-0.017098642
28.755	-0.010620852
28.788	-0.003193603
28.821	0.005028643
28.855	0.013872575
28.888	0.023154934
28.921	0.03269089
28.955	0.042300498
28.988	0.051810622
29.021	0.061060344
29.055	0.069901658
29.088	0.078194765
29.121	0.085790438
29.155	0.092534564
29.188	0.098294151
29.221	0.102956798
29.255	0.106408885
29.288	0.108545691
29.321	0.109308575
29.354	0.108703993
29.388	0.106796173
29.421	0.103683902
29.454	0.099457936
29.488	0.094176745
29.521	0.087896352
29.554	0.080712751
29.588	0.072764696
29.621	0.064219215
29.654	0.055266549
29.688	0.04610165
29.721	0.036896086
29.754	0.027791576
29.788	0.018921638
29.821	0.010432706
29.854	0.002480811
29.888	-0.004781679
29.921	-0.011218627
29.954	-0.016715018
29.988	-0.02117608
30.021	-0.024524669
30.054	-0.026696207
30.087	-0.027634147
30.121	-0.027299917
30.154	-0.025697181
30.187	-0.022873762
30.221	-0.018899472
30.254	-0.013857216
30.287	-0.007847175
30.321	-0.000981748
30.354	0.006617939
30.387	0.014819765
30.421	0.023482358
30.454	0.032453699
30.487	0.041551403
30.521	0.05056725
30.554	0.059306812
30.587	0.067617546
30.621	0.075376407
30.654	0.082459128
30.687	0.088729049
30.721	0.094051605
30.754	0.098317713
30.787	0.10146332
30.821	0.103471321
30.854	0.104345731
30.887	0.104075554
30.92	0.102634261
30.954	0.100005621
30.987	0.096208133
31.02	0.091307423
31.054	0.085413097
31.087	0.078657801
31.12	0.071177319
31.154	0.063114596
31.187	0.054633169
31.22	0.045921882
31.254	0.037177607
31.287	0.028578719
31.32	0.020266938
31.354	0.012351695
31.387	0.004941551
31.42	-0.00183853
31.454	-0.007863232
31.487	-0.013023996
31.52	-0.017219418
31.554	-0.020353506
31.587	-0.022357668
31.62	-0.023201185
31.653	-0.022881266
31.687	-0.021406987
31.72	-0.018799814
31.753	-0.015105999
31.787	-0.010402686
31.82	-0.004785518
31.853	0.001639388
31.887	0.008746194
31.92	0.016391434
31.953	0.024428152
31.987	0.032715499
32.02	0.041117165
32.053	0.049498759
32.087	0.057721005
32.12	0.065632757
32.153	0.073076238
32.187	0.079887909
32.22	0.085898648
32.253	0.090956438
32.287	0.094962492
32.32	0.097882951
32.353	0.099724972
32.387	0.100496058
32.42	0.10017963
32.453	0.098748286
32.486	0.096195567
32.52	0.092559174
32.553	0.087920263
32.586	0.082384253
32.62	0.076065289
32.653	0.069085542
32.686	0.061577659
32.72	0.053686677
32.753	0.045575085
32.786	0.037411482
32.82	0.0293519
32.853	0.021527066
32.886	0.014052693
32.92	0.007047465
32.953	0.000646295
32.986	-0.005009619
33.02	-0.009798278
33.053	-0.013633465
33.086	-0.016467531
33.12	-0.018284069
33.153	-0.019072784
33.186	-0.018814649
33.219	-0.017493959
33.253	-0.015121882
33.286	-0.011741004
33.319	-0.007410843
33.353	-0.00219702
33.386	0.003818955
33.419	0.010533237
33.453	0.017817717
33.486	0.025526488
33.519	0.033496883
33.553	0.041552799
33.586	0.049513595
33.619	0.05721294
33.653	0.064507893
33.686	0.071277676
33.719	0.077421758
33.753	0.082851478
33.786	0.087477647
33.819	0.091214397
33.853	0.093995754
33.886	0.095782797
33.919	0.096543586
33.953	0.096239898
33.986	0.094841541
34.019	0.092356715
34.052	0.088849651
34.086	0.084430128
34.119	0.079217004
34.152	0.073301734
34.186	0.066760066
34.219	0.059694275
34.252	0.052253063
34.286	0.044608172
34.319	0.036928374
34.352	0.029369353
34.386	0.022072655
34.419	0.015160628
34.452	0.008737118
34.486	0.002901959
34.519	-0.002249555
34.552	-0.00664028
34.586	-0.010210002
34.619	-0.012894842
34.652	-0.014624637
34.686	-0.015340397
34.719	-0.015012275
34.752	-0.013642192
34.785	-0.01126453
34.819	-0.007945611
34.852	-0.003768689
34.885	0.001187697
34.919	0.006850068
34.952	0.013131683
34.985	0.019916301
35.019	0.027066217
35.052	0.034437964
35.085	0.041883888
35.119	0.049253541
35.152	0.056408867
35.185	0.063224552
35.219	0.069584881
35.252	0.075392115
35.285	0.08055829
35.319	0.084978336
35.352	0.088526067
35.385	0.091090304
35.419	0.092607694
35.452	0.09306305
35.485	0.092468766
35.519	0.090855732
35.552	0.088286782
35.585	0.084851451
35.618	0.080638749
35.652	0.075723379
35.685	0.070173581
35.718	0.064070339
35.752	0.057522212
35.785	0.050663592
35.818	0.043638118
35.852	0.036581927
35.885	0.029620681
35.918	0.022871842
35.952	0.016444318
35.985	0.010442479
36.018	0.004969127
36.052	0.000121649
36.085	-0.00400588
36.118	-0.007321831
36.152	-0.009742428
36.185	-0.011210773
36.218	-0.011704527
36.252	-0.011225434
36.285	-0.009787632
36.318	-0.007427772
36.351	-0.004212701
36.385	-0.000219213
36.418	0.004486892
36.451	0.009842086
36.485	0.015768875
36.518	0.022166903
36.551	0.02890527
36.585	0.035826897
36.618	0.042771213
36.651	0.049594752
36.685	0.056176389
36.718	0.062406865
36.751	0.068175702
36.785	0.073384463
36.818	0.077963858
36.851	0.081858734
36.885	0.084994917
36.918	0.087273095
36.951	0.088606352
36.985	0.088952276
37.018	0.088318198
37.051	0.086756128
37.085	0.084344956
37.118	0.081155192
37.151	0.07723623
37.184	0.072636589
37.218	0.067418055
37.251	0.061653407
37.284	0.055440907
37.318	0.048923673
37.351	0.042270129
37.384	0.035630548
37.418	0.029124484
37.451	0.022858752
37.484	0.016942435
37.518	0.011477634
37.551	0.006549697
37.584	0.002229833
37.618	-0.00141232
37.651	-0.004300142
37.684	-0.006367485
37.718	-0.007580489
37.751	-0.007928333
37.784	-0.007403163
37.818	-0.00599573
37.851	-0.003712141
37.884	-0.000590619
37.917	0.003295007
37.951	0.007846302
37.984	0.012959419
38.017	0.018529812
38.051	0.024455728
38.084	0.030645713
38.117	0.037009009
38.151	0.043444038
38.184	0.049833863
38.217	0.056044966
38.251	0.061930914
38.284	0.06734894
38.317	0.07217844
38.351	0.07632255
38.384	0.079707093
38.417	0.082280406
38.451	0.084018754
38.484	0.084923358
38.517	0.085009752
38.551	0.084302544
38.584	0.082823378
38.617	0.08057871
38.651	0.077576744
38.684	0.073850117
38.717	0.069453632
38.75	0.064462165
38.784	0.058981133
38.817	0.053140214
38.85	0.047075544
38.884	0.04092256
38.917	0.034808847
38.95	0.028838424
38.984	0.023096815
39.017	0.017668143
39.05	0.012644212
39.084	0.008122588
39.117	0.004191757
39.15	0.000912458
39.184	-0.001672898
39.217	-0.003509857
39.25	-0.004532271
39.284	-0.004693539
39.317	-0.003991743
39.35	-0.002459343
39.384	-0.000139975
39.417	0.002922903
39.45	0.00667571
39.483	0.011045665
39.517	0.015941488
39.55	0.021262299
39.583	0.026897444
39.617	0.032735745
39.65	0.038673878
39.683	0.044609219
39.717	0.050429543
39.75	0.056023324
39.783	0.061293694
39.817	0.066150946
39.85	0.070502575
39.883	0.074267774
39.917	0.077382489
39.95	0.079788599
39.983	0.081433921
40.017	0.082280755
40.05	0.082311298
40.083	0.081530089
40.117	0.079961212
40.15	0.077634165
40.183	0.074582806
40.217	0.070854957
40.25	0.066527239
40.283	0.061699833
40.316	0.056487581
40.35	0.051006026
40.383	0.04535814
40.416	0.039636427
40.45	0.033939324
40.483	0.028375388
40.516	0.023056148
40.55	0.018078469
40.583	0.013520193
40.616	0.009452005
40.65	0.005945464
40.683	0.003069685
40.716	0.000886453
40.75	-0.000551873
40.783	-0.001210735
40.816	-0.001086118
40.85	-0.00019984
40.883	0.001414066
40.916	0.003721391
40.95	0.00668688
40.983	0.010266201
41.016	0.014396697
41.049	0.018991451
41.083	0.023946441
41.116	0.029158867
41.149	0.034541811
41.183	0.040013593
41.216	0.045477172
41.249	0.050817705
41.283	0.055922444
41.316	0.060695221
41.349	0.065059242
41.383	0.068950803
41.416	0.072303231
41.449	0.075039733
41.483	0.077085608
41.516	0.078386053
41.549	0.078922218
41.583	0.078707019
41.616	0.077767334
41.649	0.076129342
41.683	0.073815385
41.716	0.070850245
41.749	0.067271447
41.782	0.063141998
41.816	0.058558589
41.849	0.053644789
41.882	0.048529229
41.916	0.043321166
41.949	0.038106646
41.982	0.032960543
42.016	0.027958778
42.049	0.023181812
42.082	0.0187115
42.116	0.014628826
42.149	0.011009711
42.182	0.00792362
42.216	0.005433035
42.249	0.00358735
42.282	0.002422692
42.316	0.001971873
42.349	0.002258805
42.382	0.003283139
42.416	0.005015029
42.449	0.007397404
42.482	0.010363241
42.516	0.013849188
42.549	0.017797122
42.582	0.022151195
42.615	0.026843513
42.649	0.031782795
42.682	0.036859958
42.715	0.041963824
42.749	0.046990198
42.782	0.051845005
42.815	0.056450231
42.849	0.060734316
42.882	0.064629368
42.915	0.068073775
42.949	0.071006103
42.982	0.073353396
43.015	0.075046365
43.049	0.076037538
43.082	0.076298814
43.115	0.075819721
43.149	0.074614047
43.182	0.072729266
43.215	0.070236412
43.249	0.067203728
43.282	0.063687937
43.315	0.059742795
43.349	0.05543061
43.382	0.050834111
43.415	0.046061159
43.448	0.041223804
43.482	0.036410012
43.515	0.031688896
43.548	0.027132539
43.582	0.022816689
43.615	0.018811333
43.648	0.015190997
43.682	0.012042423
43.715	0.009445547
43.748	0.007441735
43.782	0.006039014
43.815	0.005242096
43.848	0.005069658
43.882	0.005542642
43.915	0.006664365
43.948	0.00841144
43.982	0.010744596
44.015	0.013620549
44.048	0.016993398
44.082	0.020803801
44.115	0.024971473
44.148	0.029399722
44.181	0.033998665
44.215	0.03869395
44.248	0.043412796
44.281	0.048069335
44.315	0.052564779
44.348	0.056799297
44.381	0.060680909
44.415	0.064137708
44.448	0.067114367
44.481	0.069558177
44.515	0.071428298
44.548	0.072698897
44.581	0.073345018
44.615	0.07334432
44.648	0.072695756
44.681	0.071420095
44.715	0.069540724
44.748	0.067082952
44.781	0.06409041
44.815	0.060622615
44.848	0.056748682
44.881	0.052560765
44.914	0.048171436
44.948	0.043691351
44.981	0.039213709
45.014	0.034812337
45.048	0.030542389
45.081	0.026441913
45.114	0.022548258
45.148	0.018923558
45.181	0.015660839
