x	y
15.56	-0.131536565
15.593	-0.140606168
15.627	-0.147041197
15.66	-0.150735884
15.693	-0.151634205
15.727	-0.149727957
15.76	-0.145064088
15.793	-0.137747842
15.827	-0.127926875
15.86	-0.115775543
15.893	-0.101502939
15.927	-0.085373304
15.96	-0.067707605
15.993	-0.048867299
16.026	-0.029230251
16.06	-0.009164549
16.093	0.010982833
16.126	0.030871558
16.16	0.05014139
16.193	0.068410798
16.226	0.085290052
16.26	0.100400938
16.293	0.113393343
16.326	0.123965501
16.36	0.131879522
16.393	0.13697536
16.426	0.139167144
16.46	0.138432884
16.493	0.134804345
16.526	0.128367919
16.56	0.11927074
16.593	0.107721721
16.626	0.093983711
16.66	0.078358651
16.693	0.061171696
16.726	0.042767373
16.76	0.023512028
16.793	0.00378335
16.826	-0.016041496
16.859	-0.035597735
16.893	-0.054531242
16.926	-0.072492949
16.959	-0.08913222
16.993	-0.104106621
17.026	-0.117113513
17.059	-0.127917275
17.093	-0.136345121
17.126	-0.142262485
17.159	-0.145557143
17.193	-0.146151777
17.226	-0.144025966
17.259	-0.139232594
17.293	-0.131892263
17.326	-0.122170604
17.359	-0.110258383
17.393	-0.096371147
17.426	-0.080755163
17.459	-0.063692475
17.493	-0.045500559
17.526	-0.02652691
17.559	-0.007128448
17.592	0.012337558
17.626	0.031503542
17.659	0.049992338
17.692	0.067432017
17.726	0.083459725
17.759	0.097725348
17.792	0.109914553
17.826	0.119771475
17.859	0.127099239
17.892	0.131750542
17.926	0.13362904
17.959	0.132690402
17.992	0.128944751
18.026	0.122466088
18.059	0.113403815
18.092	0.101984824
18.126	0.088495698
18.159	0.073251294
18.192	0.05656647
18.226	0.038757829
18.259	0.020161171
18.292	0.001139176
18.326	-0.017932211
18.359	-0.036673905
18.392	-0.054717294
18.425	-0.071725876
18.459	-0.087397711
18.492	-0.101457037
18.525	-0.113662299
18.559	-0.123811563
18.592	-0.131722268
18.625	-0.137225291
18.659	-0.140188336
18.692	-0.14053618
18.725	-0.13825329
18.759	-0.133385043
18.792	-0.12603773
18.825	-0.116371399
18.859	-0.104589728
18.892	-0.090936017
18.925	-0.075684981
18.959	-0.059128264
18.992	-0.041568681
19.025	-0.023326849
19.059	-0.004732984
19.092	0.013883047
19.125	0.032180032
19.158	0.049794767
19.192	0.0663548
19.225	0.081507051
19.258	0.094929505
19.292	0.106328425
19.325	0.115450214
19.358	0.12210306
19.392	0.126164267
19.425	0.12756629
19.458	0.1262826
19.492	0.122328207
19.525	0.115781652
19.558	0.1068049
19.592	0.095628335
19.625	0.082513058
19.658	0.067730992
19.692	0.051574828
19.725	0.034371467
19.758	0.016472767
19.792	-0.001758419
19.825	-0.019967439
19.858	-0.037816398
19.892	-0.054979442
19.925	-0.071136653
19.958	-0.085985042
19.991	-0.09925129
20.025	-0.110695937
20.058	-0.120108847
20.091	-0.127314613
20.125	-0.132184605
20.158	-0.134638713
20.191	-0.134636793
20.225	-0.132181289
20.258	-0.127315311
20.291	-0.12012246
20.325	-0.110731891
20.358	-0.099318659
20.391	-0.086094125
20.425	-0.071305252
20.458	-0.055231119
20.491	-0.038178205
20.525	-0.020477599
20.558	-0.002480462
20.591	0.015462919
20.625	0.033006969
20.658	0.049805937
20.691	0.065520184
20.724	0.079829266
20.758	0.092432812
20.791	0.103050697
20.824	0.111441716
20.858	0.117429243
20.891	0.120908382
20.924	0.121828869
20.958	0.120182849
20.991	0.116013955
21.024	0.109425512
21.058	0.100574424
21.091	0.089658611
21.124	0.076911599
21.158	0.062595535
21.191	0.046997702
21.224	0.030428245
21.258	0.013215109
21.291	-0.004302935
21.324	-0.02178712
21.358	-0.038909498
21.391	-0.055346136
21.424	-0.070776243
21.458	-0.084893687
21.491	-0.097423057
21.524	-0.10812594
21.557	-0.116801797
21.591	-0.123294771
21.624	-0.127507123
21.657	-0.129394347
21.691	-0.128951208
21.724	-0.126201617
21.757	-0.121199852
21.791	-0.114025153
21.824	-0.104787474
21.857	-0.093644594
21.891	-0.080801589
21.924	-0.06649687
21.957	-0.050999393
21.991	-0.034612497
22.024	-0.017663256
22.057	-0.000481013
22.091	0.016609426
22.124	0.033276448
22.157	0.049180411
22.191	0.063997209
22.224	0.077440783
22.257	0.089254044
22.29	0.09919509
22.324	0.107043486
22.357	0.11260812
22.39	0.11574116
22.424	0.116360752
22.457	0.114456947
22.49	0.110080359
22.524	0.103347752
22.557	0.094441686
22.59	0.083586959
22.624	0.071029316
22.657	0.057037884
22.69	0.041909021
22.724	0.025955664
22.757	0.009494766
22.79	-0.007163355
22.824	-0.02372077
22.857	-0.039889326
22.89	-0.055379821
22.924	-0.069904625
22.957	-0.083184487
22.99	-0.09495935
23.024	-0.104996564
23.057	-0.113099604
23.09	-0.119105631
23.123	-0.122892821
23.157	-0.12438787
23.19	-0.12357699
23.223	-0.120505036
23.257	-0.115258402
23.29	-0.107945822
23.323	-0.098691737
23.357	-0.087650435
23.39	-0.07502769
23.423	-0.061081462
23.457	-0.046103396
23.49	-0.030393687
23.523	-0.01424433
23.557	0.002058267
23.59	0.018218096
23.623	0.033927281
23.657	0.048876899
23.69	0.062769196
23.723	0.075323175
23.757	0.086276686
23.79	0.095399697
23.823	0.102498998
23.856	0.107405119
23.89	0.10998105
23.923	0.110150347
23.956	0.107918944
23.99	0.10336695
24.023	0.096627536
24.056	0.087874012
24.09	0.077312152
24.123	0.065172514
24.156	0.051702587
24.19	0.037166961
24.223	0.02184489
24.256	0.006032207
24.29	-0.009958849
24.323	-0.025810104
24.356	-0.041217696
24.39	-0.055899056
24.423	-0.06958331
24.456	-0.082002899
24.49	-0.092905098
24.523	-0.102078548
24.556	-0.109365298
24.59	-0.114650329
24.623	-0.117850391
24.656	-0.118915914
24.689	-0.117831716
24.723	-0.11461839
24.756	-0.10933266
24.789	-0.102066157
24.823	-0.092944019
24.856	-0.082133973
24.889	-0.069852789
24.923	-0.056355111
24.956	-0.041923158
24.989	-0.026848749
25.023	-0.01140625
25.056	0.004153535
25.089	0.019572297
25.123	0.034556821
25.156	0.048782651
25.189	0.061920966
25.223	0.073666683
25.256	0.083767252
25.289	0.092028244
25.323	0.098305845
25.356	0.102492715
25.389	0.104504381
25.422	0.104283248
25.456	0.101826348
25.489	0.097197037
25.522	0.09050719
25.556	0.081899052
25.589	0.071552042
25.622	0.059685897
25.656	0.046553167
25.689	0.032437468
25.722	0.017647897
25.756	0.002493901
25.789	-0.012733399
25.822	-0.027766443
25.856	-0.042351112
25.889	-0.056218975
25.922	-0.069088858
25.956	-0.080702628
25.989	-0.090847704
26.022	-0.099349202
26.056	-0.10605755
26.089	-0.110848828
26.122	-0.113624076
26.156	-0.114310688
26.189	-0.112874282
26.222	-0.109342783
26.255	-0.103805028
26.289	-0.09638319
26.322	-0.087221259
26.355	-0.076499526
26.389	-0.064446283
26.422	-0.051319661
26.455	-0.037379542
26.489	-0.022882663
26.522	-0.008086634
26.555	0.006752853
26.589	0.021376095
26.622	0.03550436
26.655	0.048838152
26.689	0.06108059
26.722	0.071958005
26.755	0.081233732
26.789	0.088717704
26.822	0.094266629
26.855	0.097777883
26.889	0.099182174
26.922	0.098450009
26.955	0.095609485
26.988	0.090747696
27.022	0.083989258
27.055	0.075481127
27.088	0.065391553
27.122	0.053913395
27.155	0.041271452
27.188	0.027725253
27.222	0.013559114
27.255	-0.000934449
27.288	-0.015461697
27.322	-0.029737094
27.355	-0.04349919
27.388	-0.056507303
27.422	-0.068525466
27.455	-0.079320851
27.488	-0.088674943
27.522	-0.096402563
27.555	-0.102366004
27.588	-0.106464735
27.622	-0.108622835
27.655	-0.108798241
27.688	-0.106997933
27.722	-0.10326799
27.755	-0.097679621
27.788	-0.090332832
27.821	-0.081368297
27.855	-0.070960026
27.888	-0.059299307
27.921	-0.046601164
27.955	-0.033117273
27.988	-0.019129507
28.021	-0.004927239
28.055	0.009208706
28.088	0.023007977
28.121	0.036212789
28.155	0.048577749
28.188	0.059870727
28.221	0.069870766
28.255	0.078373661
28.288	0.08518987
28.321	0.090153237
28.355	0.093141764
28.388	0.094095936
28.421	0.093013483
28.455	0.089936991
28.488	0.08494308
28.521	0.078139612
28.554	0.069666737
28.588	0.059700732
28.621	0.048453133
28.654	0.036166189
28.688	0.023103971
28.721	0.009541017
28.754	-0.004249702
28.788	-0.018011623
28.821	-0.03150232
28.854	-0.044480065
28.888	-0.056697893
28.921	-0.067912681
28.954	-0.077901898
28.988	-0.08647321
29.021	-0.093467792
29.054	-0.098758059
29.088	-0.102256048
29.121	-0.103913762
29.154	-0.103707988
29.188	-0.101630173
29.221	-0.097698121
29.254	-0.091972045
29.288	-0.084561551
29.321	-0.07562756
29.354	-0.065369911
29.387	-0.05400869
29.421	-0.041772012
29.454	-0.028890959
29.487	-0.01559504
29.521	-0.002115688
29.554	0.011299611
29.587	0.024381202
29.621	0.036849311
29.654	0.048442486
29.687	0.058935231
29.721	0.068128927
29.754	0.075837698
29.787	0.081888405
29.821	0.086137235
29.854	0.088488891
29.887	0.088895727
29.921	0.087353031
29.954	0.083910544
29.987	0.078675603
30.021	0.071785567
30.054	0.06337849
30.087	0.053602203
30.12	0.042648517
30.154	0.030767362
30.187	0.018241309
30.22	0.005344024
30.254	-0.007681718
30.287	-0.020617574
30.32	-0.033246253
30.354	-0.045340687
30.387	-0.05667119
30.42	-0.067021865
30.454	-0.076198981
30.487	-0.0840294
30.52	-0.090363026
30.554	-0.095077684
30.587	-0.098079825
30.62	-0.099300682
30.654	-0.098691911
30.687	-0.096244087
30.72	-0.092001192
30.754	-0.08606236
30.787	-0.078574199
30.82	-0.069717352
30.854	-0.05968485
30.887	-0.048673568
30.92	-0.036885265
30.953	-0.02453165
30.987	-0.011836474
31.02	0.000964643
31.053	0.013625785
31.087	0.025891436
31.12	0.03750346
31.153	0.048214721
31.187	0.057804083
31.22	0.066092128
31.253	0.072936611
31.287	0.078204713
31.32	0.081767628
31.353	0.083526397
31.387	0.083441224
31.42	0.081532881
31.453	0.077865247
31.487	0.072531346
31.52	0.065651782
31.553	0.057371416
31.587	0.047851867
31.62	0.037279535
31.653	0.025878695
31.686	0.013906783
31.72	0.001626821
31.753	-0.010722605
31.786	-0.022935197
31.82	-0.034820889
31.853	-0.046186648
31.886	-0.056820066
31.92	-0.066491459
31.953	-0.074977599
31.986	-0.082085104
32.02	-0.087661082
32.053	-0.091598719
32.086	-0.093846005
32.12	-0.094394213
32.153	-0.093250673
32.186	-0.090427254
32.22	-0.085964971
32.253	-0.079958071
32.286	-0.072543389
32.32	-0.063874687
32.353	-0.054112014
32.386	-0.043431646
32.42	-0.032039009
32.453	-0.020166756
32.486	-0.008056614
32.519	0.00405632
32.553	0.015941139
32.586	0.027369381
32.619	0.038119213
32.653	0.047972992
32.686	0.056722852
32.719	0.064190941
32.753	0.070237983
32.786	0.074748089
32.819	0.077627533
32.853	0.078821338
32.886	0.078311702
32.919	0.076098973
32.953	0.072206366
32.986	0.066703342
33.019	0.059713997
33.053	0.05140815
33.086	0.041988782
33.119	0.031671443
33.153	0.020673774
33.186	0.009210975
33.219	-0.002499311
33.252	-0.014231589
33.286	-0.0257553
33.319	-0.036853151
33.352	-0.047334027
33.386	-0.057025492
33.419	-0.065756676
33.452	-0.073352
33.486	-0.079641643
33.519	-0.084480219
33.552	-0.087761089
33.586	-0.089423166
33.619	-0.089449171
33.652	-0.087852719
33.686	-0.084676219
33.719	-0.079997166
33.752	-0.073923071
33.786	-0.066574363
33.819	-0.058084907
33.852	-0.048612307
33.886	-0.038338426
33.919	-0.027462058
33.952	-0.016191594
33.986	-0.004738918
34.019	0.006681469
34.052	0.017848086
34.085	0.028528105
34.119	0.038490968
34.152	0.047529155
34.185	0.055459582
34.219	0.062122028
34.252	0.067388733
34.285	0.071167197
34.319	0.073388303
34.352	0.074008942
34.385	0.073018118
34.419	0.070428748
34.452	0.066280275
34.485	0.060658744
34.519	0.053694007
34.552	0.045541923
34.585	0.036384704
34.619	0.026423063
34.652	0.015858585
34.685	0.004889365
34.719	-0.006273062
34.752	-0.017403202
34.785	-0.028273112
34.818	-0.038671435
34.852	-0.048410721
34.885	-0.057318009
34.918	-0.06522278
34.952	-0.071956609
34.985	-0.077376205
35.018	-0.081387496
35.052	-0.083939167
35.085	-0.084996138
35.118	-0.084531881
35.152	-0.082549536
35.185	-0.079092737
35.218	-0.0742395
35.252	-0.068088959
35.285	-0.060759275
35.318	-0.052392864
35.352	-0.043165483
35.385	-0.033275226
35.418	-0.022920711
35.452	-0.012290434
35.485	-0.00156748
35.518	0.009065764
35.552	0.019422548
35.585	0.0293053
35.618	0.03850336
35.651	0.046803971
35.685	0.054017242
35.718	0.059992202
35.751	0.064607377
35.785	0.0677563
35.818	0.069351705
35.851	0.069347167
35.885	0.067754031
35.918	0.064641934
35.951	0.060120659
35.985	0.054311679
36.018	0.04733682
36.051	0.039324362
36.085	0.030429816
36.118	0.020845165
36.151	0.010779852
36.185	0.000436856
36.218	-0.009984505
36.251	-0.02028858
36.285	-0.030290015
36.318	-0.0398148
36.351	-0.048697304
36.384	-0.056778004
36.418	-0.063904358
36.451	-0.069934296
36.484	-0.07473622
36.518	-0.078195288
36.551	-0.080225106
36.584	-0.080780819
36.618	-0.079860158
36.651	-0.077494015
36.684	-0.073738765
36.718	-0.068682197
36.751	-0.062436536
36.784	-0.055123955
36.818	-0.046885303
36.851	-0.037886211
36.884	-0.028304528
36.918	-0.018319499
36.951	-0.008127475
36.984	0.00205722
37.018	0.012023922
37.051	0.021578727
37.084	0.030544658
37.118	0.038757829
37.151	0.046064649
37.184	0.052317466
37.217	0.05738468
37.251	0.061155988
37.284	0.063547089
37.317	0.064507195
37.351	0.064020248
37.384	0.062098291
37.417	0.058784435
37.451	0.054158788
37.484	0.048328342
37.517	0.041422946
37.551	0.033599508
37.584	0.025028545
37.617	0.015875166
37.651	0.006300464
37.684	-0.003523296
37.717	-0.013405874
37.751	-0.023144113
37.784	-0.032531366
37.817	-0.041372332
37.851	-0.049496316
37.884	-0.056761423
37.917	-0.063052288
37.95	-0.068265587
37.984	-0.072297821
38.017	-0.075049681
38.05	-0.076445421
38.084	-0.076445072
38.117	-0.075047413
38.15	-0.072290316
38.184	-0.068248482
38.217	-0.06302349
38.25	-0.056726168
38.284	-0.049471707
38.317	-0.041392054
38.35	-0.032647605
38.384	-0.023423889
38.417	-0.013915161
38.45	-0.004305204
38.484	0.005234242
38.517	0.014525503
38.55	0.023383572
38.584	0.031629904
38.617	0.039098866
38.65	0.0456346
38.684	0.051092943
38.717	0.055353292
38.75	0.0583303
38.783	0.05997824
38.817	0.060280531
38.85	0.059239442
38.883	0.056878011
38.917	0.053249646
38.95	0.048431141
38.983	0.04251465
39.017	0.035617632
39.05	0.027897692
39.083	0.019535819
39.117	0.010706897
39.15	0.001569051
39.183	-0.007715402
39.217	-0.016965822
39.25	-0.02599633
39.283	-0.034635361
39.317	-0.042721471
39.35	-0.050093568
39.383	-0.056592126
39.417	-0.062069493
39.45	-0.066409429
39.483	-0.069541073
39.516	-0.071431439
39.55	-0.072068485
39.583	-0.071452383
39.616	-0.069595702
39.65	-0.066525144
39.683	-0.062286089
39.716	-0.056955853
39.75	-0.05064387
39.783	-0.04348994
39.816	-0.035651492
39.85	-0.027288572
39.883	-0.018563496
39.916	-0.009649751
39.95	-0.000723788
39.983	0.008051204
40.016	0.016521461
40.05	0.024529555
40.083	0.031911251
40.116	0.038507374
40.15	0.044176029
40.183	0.048800628
40.216	0.05229181
40.25	0.05458622
40.283	0.055642842
40.316	0.055436195
40.349	0.053955981
40.383	0.051219828
40.416	0.04727905
40.449	0.042219166
40.483	0.036162175
40.516	0.029264459
40.549	0.021697235
40.583	0.013629974
40.616	0.005229356
40.649	-0.003343178
40.683	-0.011935434
40.716	-0.020400979
40.749	-0.028595474
40.783	-0.036373185
40.816	-0.043588202
40.849	-0.050097058
40.883	-0.055766586
40.916	-0.060473564
40.949	-0.064109609
40.983	-0.066593387
41.016	-0.067872713
41.049	-0.067925073
41.082	-0.066761985
41.116	-0.064423942
41.149	-0.060962431
41.182	-0.056435396
41.216	-0.050923297
41.249	-0.044546737
41.282	-0.037453893
41.316	-0.029799228
41.349	-0.02173825
41.382	-0.013433101
41.416	-0.005052205
41.449	0.003246661
41.482	0.011321951
41.516	0.019036481
41.549	0.026242073
41.582	0.032781996
41.616	0.038511388
41.649	0.043312614
41.682	0.047092997
41.716	0.049775569
41.749	0.051303081
41.782	0.051644293
41.815	0.050791001
41.849	0.048760834
41.882	0.045601788
41.915	0.041390483
41.949	0.036229719
41.982	0.030242193
42.015	0.023560723
42.049	0.016318829
42.082	0.008650026
42.115	0.000699353
42.149	-0.007367035
42.182	-0.015374431
42.215	-0.02316942
42.249	-0.030628958
42.282	-0.037637851
42.315	-0.044063804
42.349	-0.049758464
42.382	-0.054582031
42.415	-0.058429086
42.449	-0.061239415
42.482	-0.062979333
42.515	-0.063620742
42.549	-0.06314322
42.582	-0.061557937
42.615	-0.058910796
42.648	-0.05525503
42.682	-0.050641252
42.715	-0.045144512
42.748	-0.038887856
42.782	-0.032028886
42.815	-0.024725556
42.848	-0.017118713
42.882	-0.009340653
42.915	-0.001528734
42.948	0.006170786
42.982	0.013604842
43.015	0.0206174
43.048	0.027053302
43.082	0.032769604
43.115	0.037652162
43.148	0.041617376
43.182	0.044594384
43.215	0.046521228
43.248	0.047355844
43.282	0.047087761
43.315	0.045733561
43.348	0.04332902
43.382	0.039922836
43.415	0.035576442
43.448	0.03037571
43.481	0.02443618
43.515	0.01789329
43.548	0.010893473
43.581	0.003580019
43.615	-0.003909188
43.648	-0.011430161
43.681	-0.01883315
43.715	-0.025975386
43.748	-0.032728065
43.781	-0.038974598
43.815	-0.044601715
43.848	-0.049489335
43.881	-0.053516682
43.915	-0.056589334
43.948	-0.0586572
43.981	-0.05970335
44.015	-0.059724294
44.048	-0.05872265
44.081	-0.056705049
44.115	-0.053685281
44.148	-0.049699298
44.181	-0.044822499
44.214	-0.039176359
44.248	-0.032914466
