x	y
5.093	-0.361283155
5.11	-0.361283155
5.127	-0.361283155
5.143	-0.357792497
5.16	-0.356047167
5.177	-0.35081118
5.194	-0.345575192
5.21	-0.340339204
5.227	-0.331612558
5.244	-0.322885912
5.261	-0.312413936
5.277	-0.301941961
5.294	-0.289724656
5.311	-0.275762022
5.328	-0.260054059
5.344	-0.246091425
5.361	-0.228638132
5.378	-0.212930169
5.395	-0.195476876
5.411	-0.176278254
5.428	-0.158824962
5.445	-0.137881011
5.462	-0.118682389
5.478	-0.097738438
5.495	-0.078539816
5.512	-0.057595865
5.529	-0.033161256
5.545	-0.017453293
5.562	0.003490659
5.579	0.02443461
5.596	0.045378561
5.612	0.064577182
5.629	0.083775804
5.646	0.104719755
5.663	0.122173048
5.679	0.13962634
5.696	0.157079633
5.713	0.172787596
5.73	0.188495559
5.746	0.204203522
5.763	0.218166156
5.78	0.232128791
5.797	0.244346095
5.813	0.254818071
5.83	0.265290046
5.847	0.274016693
5.864	0.282743339
5.88	0.289724656
5.897	0.294960644
5.914	0.298451302
5.931	0.301941961
5.947	0.30368729
5.964	0.305432619
5.981	0.305432619
5.998	0.301941961
6.014	0.298451302
6.031	0.296705973
6.048	0.291469985
6.065	0.282743339
6.081	0.274016693
6.098	0.267035376
6.115	0.2565634
6.132	0.244346095
6.149	0.232128791
6.165	0.218166156
6.182	0.204203522
6.199	0.188495559
6.216	0.172787596
6.232	0.157079633
6.249	0.137881011
6.266	0.120427718
6.283	0.101229097
6.299	0.082030475
6.316	0.062831853
6.333	0.041887902
6.35	0.020943951
6.366	0
6.383	-0.019198622
6.4	-0.040142573
6.417	-0.061086524
6.433	-0.082030475
6.45	-0.102974426
6.467	-0.122173048
6.484	-0.143116999
6.5	-0.16231562
6.517	-0.181514242
6.534	-0.198967535
6.551	-0.216420827
6.567	-0.232128791
6.584	-0.247836754
6.601	-0.263544717
6.618	-0.277507351
6.634	-0.291469985
6.651	-0.301941961
6.668	-0.314159265
6.685	-0.322885912
6.701	-0.331612558
6.718	-0.338593875
6.735	-0.345575192
6.752	-0.35081118
6.768	-0.352556509
6.785	-0.356047167
6.802	-0.356047167
6.819	-0.356047167
6.835	-0.356047167
6.852	-0.352556509
6.869	-0.34906585
6.886	-0.343829863
6.902	-0.336848546
6.919	-0.329867229
6.936	-0.321140582
6.953	-0.310668607
6.969	-0.298451302
6.986	-0.286233997
7.003	-0.272271363
7.02	-0.258308729
7.036	-0.242600766
7.053	-0.228638132
7.07	-0.211184839
7.087	-0.195476876
7.103	-0.176278254
7.12	-0.157079633
7.137	-0.137881011
7.154	-0.118682389
7.17	-0.099483767
7.187	-0.078539816
7.204	-0.059341195
7.221	-0.038397244
7.238	-0.019198622
7.254	0.001745329
7.271	0.02268928
7.288	0.041887902
7.305	0.061086524
7.321	0.080285146
7.338	0.099483767
7.355	0.11693706
7.372	0.136135682
7.388	0.151843645
7.405	0.169296937
7.422	0.185004901
7.439	0.198967535
7.455	0.212930169
7.472	0.226892803
7.489	0.239110108
7.506	0.249582083
7.522	0.260054059
7.539	0.268780705
7.556	0.275762022
7.573	0.282743339
7.589	0.289724656
7.606	0.293215314
7.623	0.296705973
7.64	0.300196631
7.656	0.300196631
7.673	0.298451302
7.69	0.296705973
7.707	0.294960644
7.723	0.291469985
7.74	0.286233997
7.757	0.27925268
7.774	0.272271363
7.79	0.263544717
7.807	0.253072742
7.824	0.240855437
7.841	0.228638132
7.857	0.216420827
7.874	0.202458193
7.891	0.18675023
7.908	0.172787596
7.924	0.155334303
7.941	0.137881011
7.958	0.118682389
7.975	0.101229097
7.991	0.082030475
8.008	0.062831853
8.025	0.043633231
8.042	0.02443461
8.058	0.001745329
8.075	-0.017453293
8.092	-0.038397244
8.109	-0.059341195
8.125	-0.080285146
8.142	-0.099483767
8.159	-0.120427718
8.176	-0.13962634
8.192	-0.158824962
8.209	-0.178023584
8.226	-0.195476876
8.243	-0.212930169
8.26	-0.228638132
8.276	-0.244346095
8.293	-0.258308729
8.31	-0.272271363
8.327	-0.286233997
8.343	-0.298451302
8.36	-0.308923278
8.377	-0.319395253
8.394	-0.32637657
8.41	-0.335103216
8.427	-0.340339204
8.444	-0.345575192
8.461	-0.34906585
8.477	-0.35081118
8.494	-0.352556509
8.511	-0.352556509
8.528	-0.35081118
8.544	-0.34906585
8.561	-0.343829863
8.578	-0.338593875
8.595	-0.333357887
8.611	-0.32637657
8.628	-0.315904595
8.645	-0.307177948
8.662	-0.294960644
8.678	-0.282743339
8.695	-0.268780705
8.712	-0.2565634
8.729	-0.242600766
8.745	-0.226892803
8.762	-0.211184839
8.779	-0.193731547
8.796	-0.176278254
8.812	-0.157079633
8.829	-0.13962634
8.846	-0.118682389
8.863	-0.097738438
8.879	-0.080285146
8.896	-0.059341195
8.913	-0.040142573
8.93	-0.020943951
8.946	0.001745329
8.963	0.020943951
8.98	0.038397244
8.997	0.059341195
9.013	0.078539816
9.03	0.097738438
9.047	0.115191731
9.064	0.136135682
9.08	0.150098316
9.097	0.165806279
9.114	0.179768913
9.131	0.195476876
9.147	0.20943951
9.164	0.221656815
9.181	0.23387412
9.198	0.244346095
9.214	0.254818071
